ma_GeV,cl_TeV-1,ctau_TeV-1
0.47711238437108483,0.0008811097682454652,0.30841765181026204
0.48120729595329975,0.0009695279218220195,0.33385380236209866
0.48248187728595604,0.0010652871446855312,0.3649700136825777
0.466362175664341,0.0014076030937603312,0.5145923468726844
0.4618294139536866,0.001574496820016001,0.5863675442208998
0.44687063620695755,0.0018760495859149202,0.7433406017433937
0.4362527371265495,0.0020595946071747563,0.8534304709860997
0.42588712533411244,0.0022554579949515883,0.9769394034390781
0.41700016883029645,0.0024611363506957936,1.1078287531883086
0.40724264457641474,0.0026845348978881776,1.2611112992763838
0.3972722705103282,0.0029317768936915987,1.4393870129811293
0.3861148812045885,0.0032100650994511246,1.6566547908111748
0.3752708471097723,0.0035180391194367406,1.9066782976682055
0.36453351516719,0.003891043523165178,2.2142908891955497
0.3477012981215441,0.004576948861835202,2.8124817263459354
0.3362214101356662,0.0050549162463030825,3.2725871162971867
0.3257164875679604,0.005586262700145528,3.7915233740178995
0.3151547840842453,0.006179022045214865,4.393653506134902
0.3065946569617491,0.006817758479799322,5.028571415180761
0.29637144185450914,0.0076542603361186845,5.886062575681822
0.28571291069664534,0.008654738533914281,6.927332772815623
0.2759987225080887,0.009766552345706229,8.070465994491213
0.2671578698085923,0.011024103543375739,9.324635457574317
0.25860020927659444,0.012553698214473738,10.778576475111752
0.2503166696373618,0.014455173097844491,12.45907238252679
0.24229847018925446,0.016896358494184114,14.394719465377824
0.23406036526260454,0.020442638833481044,16.769010434970703
0.22610235443943574,0.025892686344505523,19.56196622830886
0.21885979334189282,0.03509176380298231,22.579420256485605
0.21184922757841831,0.06164042976294192,26.086337589095486
0.1162030136386261,0.055083681285577335,136.0265300737574
0.11555850970970041,0.056228308760434303,140.66872110972005
0.11491758043259648,0.056125579493052864,142.24308682549574
0.11428020598100332,0.05794163267548177,148.75622793433115
0.11364636663857243,0.05783937538950102,150.42108842807176
0.11301604279831065,0.05904862318737081,155.55448123062936
0.11238921496197234,0.05894791571390163,157.29540575108456
0.11176586373945471,0.0588490691544874,159.05580372266772
0.11114596984820103,0.06008460153751281,164.48383924432227
0.11052951411260199,0.059987176907380445,166.3246661524098
0.10991647746340323,0.06124992582183033,172.00074119784534
0.10930684093711576,0.061153854834978365,173.92567167367073
0.10870058567542769,0.06244440127025463,179.8611196492902
0.1080976929246234,0.06234961959474247,181.87399621072043
0.10749814403500225,0.0643865504344548,190.20165399959205
0.10690192046030013,0.06429194238440891,192.3302310098944
0.10630900375711864,0.06419898194657685,194.48261763492866
0.1057193755843527,0.06556166644308954,201.11953828513907
0.10513301770262352,0.06546984981880066,203.37026299690194
0.10454991197371513,0.0668624887593323,210.3104592833193
0.10397004036001112,0.06677176319131199,212.66401494526357
0.10339338492393972,0.0681950087955253,219.92134400339197
0.10281992782741735,0.06810532428854567,222.38242874887277
0.10224965133129557,0.07034427148051622,232.56476805247306
0.10168253779481497,0.07025458042986694,235.1673163219601
0.10111856967505777,0.0717578246863292,243.19253496806283
0.10055772952640557,0.07166909288864391,245.91398827841024
0.1,0.07158180863233239,248.6658829376296
0.09944536384320461,0.0731175519253639,257.1517070456336
0.09889380389907344,0.07303115269656565,260.02933007285867
0.09834530310581907,0.07460064342126478,268.90290875203465
0.09779984449628437,0.07451508935689098,271.9120044171886
0.09725741119741829,0.07697746750800476,284.3620460743198
0.09671798642975425,0.07689176488071384,287.5441050146305
0.09618155350689075,0.07854948967463271,297.35657443014384
0.09564809583497402,0.07846456652980513,300.6840150541846
0.09511759691218694,0.0783809626502202,304.04867541860995
0.09459004032823724,0.08007455579698161,314.4243196931668
0.09406540976384968,0.07999167112679713,317.942704422805
0.09354368899026165,0.08172250769309498,328.79245106418887
0.0930248618687214,0.0816403096381004,332.4715835068296
0.09250891234998869,0.0843498233668547,347.694319944764
0.09199582447383768,0.08426736109411258,351.5849294804987
0.09148558236856374,0.08609557476251176,363.58264648503183
0.09097817025049286,0.0860137448317905,367.6510099153994
0.09047357242349294,0.08593312914380806,371.76488082279155
0.08997177327848796,0.08780096625613858,384.4511819181568
0.08947275729297549,0.08772093290121072,388.75300707058784
0.08897650903054685,0.08962989444502403,402.01898610074267
0.0884830131404093,0.08955041608123657,406.5173527383301
0.08799225435691076,0.09253328173016304,425.130227756795
0.08750421749906795,0.09245344165181275,429.8871611941139
0.08701888747009723,0.09446991392996205,444.5567478182158
0.08653624925694715,0.09439058262306547,449.53101569672
0.08605628792983372,0.09431237820355752,454.5609242245106
0.0855789886417789,0.09637264581698166,470.0724298263646
0.08510433662815177,0.09629490776276861,475.33214446226305
0.08463231720621135,0.09840060108983227,491.5524128713629
0.0841629157746521,0.09832330584257644,497.0524329817847
0.08369611781315262,0.10160850329571572,519.810381832018
0.08323190888192679,0.101530761054477,525.6265439369125
0.0827702746212768,0.10375518474924329,543.5629819583139
0.08231120075114853,0.10367784467273056,549.6448724700938
0.08185467307069022,0.1036015577145175,555.7947931643564
0.0814006774578135,0.10587440246112584,574.7606290043954
0.08094919986875622,0.10579848088395485,581.1915268431213
0.0805002263376477,0.10812151329934747,601.0239545729604
0.08005374297607698,0.10804593622054984,607.7486668240971
0.0796097359726636,0.1104202815581753,628.4872810937442
0.07916819159263001,0.11034502856513027,635.5192315274456
0.07872909617737639,0.11404356557916875,664.6167415837565
0.07829243614405844,0.11396777149012854,672.0528896025743
0.07785819798516755,0.1164761930646201,694.9857092615008
0.07742636826811262,0.11640068669427299,702.7615994920633
0.07699693363480427,0.11632615733406969,710.6244684719701
0.0765698808012419,0.11888933260841938,734.8734175996617
0.07614519655710322,0.11881505902202841,743.0955247876767
0.07572286776533475,0.12143493462865833,768.4524510984064
0.07530288136174584,0.12136089804185247,777.050209346279
0.07488522435460486,0.12543753145623132,812.6275467509347
0.07446988382423703,0.12536288091560424,821.7195054570088
0.07405684692262443,0.12813087009188776,849.7592470080634
0.07364610087300892,0.12805642203032094,859.2665984904604
0.0732376329694972,0.1279828974811184,868.8802963215725
0.07283143057666744,0.13081143551680086,898.5292409604313
0.07242748112917803,0.13073808415411933,908.5821687459536
0.07202577213137946,0.1336292791595281,939.5858150506692
0.07162629115692776,0.13355608316499834,950.0980403049045
0.07122902584840005,0.13805078021859737,993.5981425840191
0.07083396391691181,0.13797689802508384,1004.7146121493877
0.07044109314173723,0.137903901949605,1015.9554271722083
0.07005040136993122,0.13783177707948724,1027.3219785399351
0.06966187651595343,0.13776050878102403,1038.8156727011935
0.06927550656129393,0.14081305490308046,1074.263093431411
0.06889127955410183,0.14074187836575558,1086.2819106935617
0.06850918360881578,0.14386212960341002,1123.3489618491815
0.06812920690579609,0.1437910277616425,1135.916893999664
0.06775133769095873,0.14698050418910702,1174.6775756635989
0.06737556427541214,0.14690945998438462,1187.819710620153
0.06700187503509578,0.15186317961100415,1242.20352234847
0.0666302584104204,0.1517913752584265,1256.1010692358009
0.06626070290591013,0.15172038547765887,1270.1540698657561
0.06589319708984719,0.15508980072622144,1313.495147640665
0.06552772959391844,0.15501882580138696,1328.1902007883225
0.06516428911286358,0.15846305985875983,1373.5115656468638
0.06480286440412508,0.15839208255818485,1388.878005358778
0.06444344428750072,0.1619128148726175,1436.2701353049845
0.06408601764479793,0.16184181785960375,1452.3386358488403
0.06373057341948973,0.16730644093412536,1518.8330251664825
0.06337710061637235,0.16723460568997148,1535.8251455850566
0.06302558830122533,0.17095501116936687,1588.2313584987164
0.06267602560047374,0.17088312050873788,1605.9998137277942
0.06232840170085129,0.17081199745718637,1623.9670215114095
0.061982705849065824,0.17461424938013936,1679.3807532292785
0.06163892735146677,0.17454304475855126,1698.1688455527421
0.06129705557371468,0.17842982958180495,1756.114455058194
0.060957079940452144,0.17835852527916948,1775.7609364438306
0.06061898993497573,0.1843878946002626,1857.0626679758705
0.06028277509891219,0.18431566683667328,1877.8384321148135
0.05994842503189409,0.18842305210896154,1941.9146504213477
0.05961592939123794,0.18835068615892522,1963.6396162327283
0.05928527789162453,0.18827905178714807,1985.6075909219037
0.05895646030478096,0.19247691776676976,2053.361029332845
0.058629466459164024,0.19240511827890897,2076.3326753248343
0.0583042862396454,0.19669639153902682,2147.181781961735
0.057980909587198835,0.19662440755177826,2171.202954933053
0.05765932649858938,0.20101118271749865,2245.2891679544987
0.05733952702606362,0.2009389944954821,2270.4078186029005
0.05702150127704171,0.20086750284950033,2295.807438855621
0.0567052394138117,0.200796696255792,2321.491171550955
0.0563907316532253,0.20072656336669983,2347.4621946851457
0.056077968266395155,0.20752236387110456,2454.938176110315
0.0557669395783936,0.2074511904708631,2482.402017654998
0.055457635967953584,0.21208431618043722,2567.1067239988643
0.05515004786717134,0.21201287245321027,2595.825331620465
0.05484416576121016,0.21674917843091193,2684.4001908886003
0.05453998018800579,0.2166774432109774,2714.4308922687233
0.05423748173797407,0.22151924144666588,2807.052727602865
0.05393666105371996,0.2214471930797114,2838.4554695786633
0.053637508829747965,0.22137578512607875,2870.2094730994804
0.053340015812173965,0.22887672423963454,3001.6184402637437
0.05304417279843927,0.22880416441289694,3035.1976687890206
0.05274997063702609,0.2339201485985498,3138.764474905377
0.0524574002271743,0.2338472191673642,3173.8778688818184
0.052166452518599624,0.23907720011368624,3282.176616300479
0.05187711851121397,0.23900387749060878,3318.894268580342
0.05158938925484718,0.2443504076970722,3432.1411541914345
0.05130325584896998,0.2442766676759988,3470.536360031146
0.051018709442418445,0.24420353440084422,3509.3610430055414
0.0507357412331204,0.24413099735142124,3548.6200071175645
0.050454342467823377,0.2440590461521291,3588.3181100771744
0.05017450444182355,0.2523354514566772,3752.604206053751
0.04989621849869639,0.2522622187038879,3794.584162065718
0.04961947603002898,0.25790951488576386,3924.0621076363327
0.04934426847515402,0.2578357859447922,3967.96004097283
0.04907058732088472,0.26360898192871945,4103.353774220343
0.04879842410125133,0.2635347300248581,4149.2573132647985
0.048527770397239434,0.26943664203750894,4290.837118951034
0.048258617836529794,0.2693618396159698,4338.837895741301
0.04799095809323878,0.2692875886771483,4387.375594653314
0.04772478288766115,0.2784247482026934,4588.2448933801625
0.04746008398601408,0.2783490665475219,4639.572546647422
0.047196853200182284,0.28458550277263156,4797.882463728265
0.04693508238746453,0.2845091980703135,4851.555171277533
0.04667476345032194,0.2844334249345591,4905.828245456939
0.04641588833612773,0.28435817341345804,4960.708401799063
0.04615844903691788,0.29073131464513713,5129.975772344037
0.04590243758914325,0.29065539319940953,5187.363289478106
0.04564784607342342,0.29057997542529784,5245.392725965115
0.045394666614301915,0.29709404618481594,5424.373805517205
0.04514289138000235,0.29701791846377446,5485.054486883729
0.04489251258218607,0.30710184339910723,5736.178628179919
0.04464352247571136,0.3070241059460269,5800.347244398951
0.044395913358393976,0.3139087650592214,5998.263994000316
0.04414967757076886,0.31383024201736925,6065.364341480078
0.04390480749585288,0.32086846002940445,6272.3237525725535
0.043661295558909456,0.32078911594492837,6342.489776169664
0.04341913422721445,0.320710237202302,6413.440655527231
0.04317831600982289,0.32790411897067273,6632.276759071312
0.042938833457337115,0.32782437360970995,6706.469237306601
0.042700679161676566,0.327745075023383,6781.491610188349
0.0424638457558487,0.3276662137282718,6857.353160539263
0.04222832591372103,0.3387958508451184,7171.304938790999
0.041994112349794215,0.33871516692316334,7251.527022694307
0.041761197818976976,0.3463155424709754,7498.959449082049
0.04152957511636207,0.3462338851623813,7582.8467139632285
0.04129923707700332,0.3461526418967226,7667.672316381008
0.04107017657569369,0.35392111680101934,7929.303998244413
0.04084238652674517,0.35383884906887136,8018.005106905506
0.040615859883769714,0.3617805985537652,8291.590487175194
0.04039058963946106,0.3616972633341385,8384.34416596921
0.040166568825377835,0.36161431321655313,8478.13535922346
0.03994379051172818,0.36153173892397705,8572.975672324008
0.039722247807155525,0.3696476296423546,8865.497112136592
0.03950193385852525,0.3695639231086058,8964.670482987614
0.039282841850712555,0.3694805730640575,9064.953177010775
0.03906496500639174,0.38203611879556615,9479.97486323391
0.03884829658582682,0.38195062627976195,9586.02182190721
0.038632829886662876,0.39052663038396285,9913.109356646597
0.03841855824371819,0.3904398864782226,10024.001381417107
0.03820547502877902,0.39920714610485064,10366.033187590454
0.03799357365039406,0.3991191002867966,10481.991639627586
0.03778284755367036,0.4080818718489661,10839.6504973719
0.03757329022007082,0.4079924718702049,10960.906851071735
0.03736489516721264,0.40790337935772375,11083.5195415049
0.03715765594866666,0.40781458513799435,11207.50374035402
0.03695156615375779,0.4077260801276753,11332.874788898627
0.036746619407366884,0.42158475473821355,11851.727980048367
0.036542809369733635,0.42149379201416726,11984.305375625578
0.03634012973626035,0.4309610162380054,12393.224458589537
0.03613857423731677,0.4308685363791136,12531.859041019667
0.03593813663804626,0.4405468267162206,12959.461143442095
0.03573881073817312,0.4404527702512661,13104.42965311956
0.03554059037181061,0.45034681699964896,13551.568371399317
0.035343469407270074,0.45025112240783005,13703.160192325455
0.035147441746871434,0.4501556615342179,13856.44767344934
0.03495250132675469,0.45006042524299317,14011.44978159392
0.03475864211669219,0.44996540448161465,14168.185696617214
0.034565858119901975,0.4652624381815291,14816.8468845976
0.0343741433728624,0.4651645844437832,14982.592003857239
0.03418349194512781,0.475615188163415,15493.815161674573
0.033993897939144965,0.4755155052529566,15667.13283266015
0.0338053554900704,0.4861989950318577,16201.713109035541
0.03361785876558926,0.4860974128611657,16382.949305629198
0.03343140196573489,0.48599599768231616,16566.21275548696
0.03324597932270938,0.48589474037433455,16751.526134607455
0.033061585100704984,0.4857936318942407,16938.91237296014
0.03287821359572679,0.4967087412714789,17516.886692861393
0.03269585913541647,0.4966056165082614,17712.83422053053
0.032514516078876635,0.5134899301865798,18523.77863295558
0.03233417881649619,0.5133835262703298,18730.989254767363
0.03215484176977702,0.5249189614570401,19370.11077805344
0.03197649939116149,0.5248103614614638,19586.78842460539
0.031799146163860724,0.5247018562312462,19805.889761683437
0.03162277660168379,0.5364918296737289,20481.68771948159
0.03144738524886822,0.5363810292432952,20710.799342745635
0.03127296667991126,0.5362702978723013,20942.473739706387
0.03109951549940196,0.5361596264225644,21176.739575869407
0.030927026341854146,0.5482072246028561,21899.311932436704
0.030755493871540585,0.5480941378112937,22144.280890026017
0.030584912782328093,0.5667296797194433,23158.108323810444
0.030415277797513025,0.5666127840761245,23417.158134542213
0.030246583669658253,0.5664959045973824,23679.105597915048
0.030078825180430962,0.579225171320328,24487.0606842665
0.029911997140441075,0.5791056457011243,24760.97598533813
0.029746094389080643,0.5921181910264691,25605.84534576802
0.029581111794364314,0.5919959213291045,25892.275270475573
0.0294170442527707,0.5918736209970652,26181.909112593785
0.029253886689084393,0.5917512807309527,26474.782711915606
0.029091634056238838,0.605047726920024,27378.128380007864
0.028930281335160332,0.6049225018969658,27684.382767675863
0.028769823534612902,0.6254897066811929,28951.8501664764
0.028610255691043765,0.6253600450154964,29275.708103518904
0.02845157286842968,0.625230292980724,29603.18861683057
0.02829377015812438,0.6392784506958267,30613.277914361075
0.028136842678706843,0.639145542049114,30955.720334680893
0.02798078557583015,0.6390125122697533,31301.99321274981
0.02782559402207126,0.6388793519174583,31652.13939376653
0.02767126321678176,0.6532335595732465,32732.140326030225
0.02751778838593946,0.6530970832170516,33098.28396146774
0.027365164782000653,0.6677703517806353,34227.62844142382
0.02721338768375309,0.6676304387991278,34610.50042184814
0.02706245239617009,0.6674903408734538,34997.65509262472
0.026912354250265384,0.6824863285999492,36191.807476173184
0.026763088602948612,0.6823426457736785,36596.65044223595
0.02661465083688152,0.6821987448959885,37006.021859755376
0.026467036360335327,0.6820546164533677,37419.97238122275
0.026320240607048722,0.7052410912232688,39133.15942944174
0.02617425903608654,0.7050915316093858,39570.903890136615
0.026029087131699172,0.7209306104005171,40921.09885140285
0.02588472040318299,0.7207771078016363,41378.84295088308
0.025741154384741543,0.7206233151490715,41841.707237601535
0.025598384635347294,0.736810307870574,43269.38360390969
0.02545640673860415,0.7366524040893936,43753.39520207293
0.025315216302610955,0.7364941741302444,44242.820806846044
0.025174808959825712,0.7363356082642601,44737.72097818275
0.0250351803669304,0.7528740458321342,46264.2112928027
0.024896326204696513,0.7527111668461024,46781.722428777175
0.024758242177851542,0.7782955482612816,48923.51374682612
0.024620924014946206,0.7781263149369821,49470.77150127143
0.02448436746822229,0.77795667579976,50024.15071663899
0.02434856831348088,0.7954277317055141,51731.01782625335
0.02421352234995229,0.795253384517622,52309.679792666546
0.02407922540016577,0.7950785920281387,52894.81449569129
0.02394567330982024,0.7949033442588939,53486.49433850736
0.023812861947655868,0.8127529840141609,55311.49892092936
0.023680787205326403,0.8125727998285182,55930.21139185949
0.023549444997271927,0.8308181237685331,57838.59733330699
0.023418831260592462,0.8306328283595785,58485.57749588886
0.023288941954922312,0.8443271415804644,60128.26030215281
0.02315977306230522,0.8441376663271747,60800.85219395125
0.02303132058706996,0.8439476343462133,61480.96749531791
0.022903580555706658,0.843757035497233,62168.690359534856
0.022776549016743947,0.8435658596960712,62864.10588285742
0.022650222040626857,0.843374096914236,63567.30011451963
0.022524595719595152,0.8431817371783946,64278.36006263687
0.02239966616756233,0.8429887705698866,64997.37371169351
0.022275429519995563,0.842795187224245,65724.43003007225
0.0221518819337962,0.8426009773307381,66459.61897849788
0.02202901958718078,0.8424061311319138,67203.03152887653
0.02190683867956278,0.8422106389231712,67954.75966658717
0.021785335431435078,0.8420144910523362,68714.89640640172
0.021664506084253184,0.841817677919254,69483.535805577
0.021544346900318825,0.8416201899753939,70260.77297105586
0.02142485416266427,0.8414220177234696,71046.70407673974
0.02130602417493745,0.8412231517170693,71841.42636848174
0.021187853261287682,0.8410235825602997,72645.03818609595
0.021070337766251872,0.8408233009074454,73457.63895918289
0.02095347405464136,0.8406222974626342,74279.32923798768
0.020837258511429577,0.8404205629795232,75110.21069802053
0.020721687541640263,0.8402180882609912,75950.38614235696
0.0206067575702362,0.8400148641588446,76799.95953630989
0.020492465042008544,0.8398108815735362,77659.03599876302
0.020378806421466906,0.8396061314538947,78527.72183056886
0.020265778192730104,0.8394006047968696,79406.12452262637
0.020153376859417312,0.83919429264728,80294.3527535527
0.020041598944539787,0.8389871860975846,81192.51643996149
0.019930440990393445,0.8387792762876517,82100.7267156311
0.019819899558451953,0.8385705544045559,83019.09595239317
0.019709971229260284,0.8383610116823672,83947.73778966953
0.019600652602328884,0.8381506394019675,84886.76713488055
0.019491940296028503,0.8379394288908695,85836.30017365821
0.019383830947485803,0.837727371523042,86796.45440707848
0.019276321212478985,0.837514458718765,87767.34862878078
0.019169407765334563,0.8373006819444689,88749.10298258522
0.019063087298824468,0.8370860327126053,89741.83893915715
0.018957356524063756,0.8368705025815164,90745.67933991774
0.01885221217040872,0.836654083155321,91760.74839972008
0.01874765098535585,0.8364367660838077,92787.17170587378
0.018643669734441263,0.8362185430623338,93825.07628344849
0.01854026520114057,0.835999405831748,94874.59053543636
0.018437434186769325,0.8357793461783004,95935.84434139033
0.01833517351038415,0.8355583559335892,97008.96900771176
0.018233480008684386,0.8353364269744911,98094.09732826432
0.018132350535914204,0.8351135512231228,99191.36355764706
0.018031781963765172,0.8348897206467928,100300.90347489691
0.01793177118127962,0.8346649272579783,101422.8543718633
0.017832315094754424,0.8344391631143008,102557.35507051836
0.01773341062764527,0.8342124203185161,103704.54594629888
0.017635054720471388,0.8339846910185129,104864.56895839384
0.017537244330721,0.8337559674073158,106037.56762706452
